"","gameId","blueWins","blueFirstBlood","blueKills","blueDeaths","blueAssists","blueDragons","blueHeralds","blueTowersDestroyed","blueTotalGold","blueAvgLevel","redAssists","redDragons","redHeralds","redTowersDestroyed","redTotalGold","redAvgLevel"
"9212",4515957232,"0","0",2,10,1,"0","0",0,14817,6.4,11,"1","0",0,18081,7
"9213",4508218503,"0","0",0,1,0,"0","0",0,14713,7,1,"1","0",0,15101,7
"9214",4523938841,"0","0",6,6,11,"0","0",0,16319,6.6,6,"0","1",0,16267,6.6
"9215",4526197736,"0","0",10,8,14,"1","0",0,18294,7.4,12,"0","0",0,17236,7
"9216",4526110016,"0","0",3,7,2,"0","0",0,14415,6.8,9,"1","0",0,17920,7.2
"9217",4524668362,"0","1",10,6,17,"0","0",0,17634,6.6,6,"0","0",0,15603,6.4
"9218",4525216073,"1","0",6,2,7,"1","0",0,17062,7.2,3,"0","1",0,14626,7
"9219",4488817314,"0","1",12,9,20,"0","0",0,19098,7,14,"1","0",0,17329,6.4
"9220",4520017267,"0","1",8,12,8,"0","0",0,17237,7,12,"1","0",0,18370,7.4
"9221",4508074123,"1","1",10,6,8,"0","0",0,18093,7.4,7,"1","0",0,16229,6.6
"9222",4511419534,"0","1",7,7,9,"0","0",0,16276,6.6,2,"0","1",0,16003,7.2
"9223",4507747871,"1","1",6,5,6,"0","0",0,16471,6.8,3,"0","0",0,15021,6.8
"9224",4510883651,"0","1",6,11,5,"0","0",0,15246,6.4,12,"1","0",0,19616,7.2
"9225",4525786511,"1","0",8,2,10,"0","1",1,18656,7.2,2,"0","0",0,14895,6.6
"9226",4500845226,"1","1",5,1,5,"1","1",0,16951,7.2,1,"0","0",0,15610,7.2
"9227",4519568491,"1","0",7,5,8,"0","0",0,17830,7,4,"1","1",0,16531,7.2
"9228",4515648719,"0","1",11,8,13,"0","0",0,16886,6.6,8,"1","0",0,18993,7.2
"9229",4526919278,"0","1",4,3,5,"1","0",0,16122,6.8,2,"0","1",0,15737,7.2
"9230",4523554856,"1","1",7,6,7,"0","0",1,19367,7.2,2,"1","0",0,14860,6.8
"9231",4510986413,"1","1",9,2,8,"0","1",1,20027,7.2,4,"1","0",0,13237,6.2
"9232",4525594004,"0","1",12,10,16,"0","1",0,19784,7,16,"0","0",0,18104,7
"9233",4503836922,"1","0",3,5,3,"1","0",0,15118,7.2,9,"0","1",0,15887,7
"9234",4500568254,"1","1",6,3,6,"0","0",0,16195,7,1,"0","0",0,13941,6.2
"9235",4515517372,"1","0",2,2,2,"0","0",0,15423,6.8,3,"1","0",0,14724,6.8
"9236",4527240593,"0","1",9,5,8,"0","0",0,18174,7,7,"1","0",0,14932,6.8
"9237",4526904265,"1","1",7,4,6,"0","0",0,16649,7,4,"1","1",0,15114,7
"9238",4524535912,"1","1",9,8,9,"0","0",0,16818,6.6,11,"1","0",0,16959,6.8
"9239",4515240006,"0","0",5,10,8,"0","0",0,15829,6.8,11,"1","1",1,19396,7.2
"9240",4527159489,"0","0",3,4,3,"0","0",0,15604,7,6,"1","1",0,16161,6.8
"9241",4522587256,"1","0",4,11,3,"0","0",0,14927,6.4,10,"1","0",0,17524,7
"9242",4505233035,"1","1",5,7,4,"0","0",0,16247,6.8,6,"1","0",0,17067,7
"9243",4511813987,"1","1",14,5,11,"1","0",0,20070,7.2,8,"0","0",0,15835,6.6
"9244",4492974122,"0","1",5,4,6,"0","0",0,16166,7,2,"1","0",0,15986,7
"9245",4527354441,"0","0",3,5,2,"0","0",0,15630,7,7,"0","0",0,16722,7
"9246",4522421841,"1","1",8,7,11,"1","0",1,18744,6.8,7,"0","0",0,15886,6.8
"9247",4509392638,"0","1",5,9,4,"0","0",0,15815,7,8,"1","1",0,18049,7.4
"9248",4527516350,"1","1",6,7,6,"0","0",0,16246,7,9,"1","0",0,17012,7.2
"9249",4521334344,"0","1",5,6,4,"0","0",0,15701,7,3,"1","1",0,16363,7
"9250",4513796211,"0","0",8,12,5,"0","0",0,16024,7,10,"1","0",0,18394,7.4
"9251",4511029912,"0","1",6,13,2,"0","0",0,15539,6.8,14,"1","0",0,19850,7.4
"9252",4506803451,"1","1",11,2,8,"1","0",0,19038,7.4,3,"0","0",0,14948,7
"9253",4516581221,"1","1",5,7,10,"1","0",0,14492,6.4,4,"0","1",0,17320,6.6
"9254",4502539772,"0","1",3,8,6,"0","0",0,15193,6.8,2,"1","0",0,17003,7
"9255",4527107365,"0","1",4,8,0,"0","0",0,13362,6.4,4,"1","0",0,18330,7.2
"9256",4525339326,"1","1",1,3,1,"1","0",0,14832,7,4,"0","0",0,15028,7
"9257",4510322898,"1","1",9,2,12,"1","0",0,17664,7,4,"0","0",0,14718,6.6
"9258",4511761586,"1","0",6,7,8,"1","0",0,17046,7.4,7,"0","0",0,16739,7
"9259",4519356539,"0","1",3,0,3,"0","0",0,15984,6.8,0,"0","0",0,14068,6.8
"9260",4523788727,"1","1",12,9,18,"0","0",0,18748,6.8,8,"1","0",0,17536,7
"9261",4503411816,"1","1",5,1,6,"0","0",0,16733,7.2,1,"1","1",0,14832,7
"9262",4526812997,"0","0",6,12,12,"1","0",0,15417,6.4,11,"0","0",0,19449,7
"9263",4527587697,"0","1",10,6,7,"1","0",0,18302,7.2,4,"0","1",0,15685,6.8
"9264",4526761574,"1","0",3,3,2,"0","0",0,15471,6.8,7,"0","0",0,15722,7
"9265",4513988125,"1","1",6,4,11,"1","0",0,16612,6.8,4,"0","0",0,15518,6.8
"9266",4516990759,"1","1",6,4,3,"0","0",0,16601,7,5,"0","0",0,15366,6.8
"9267",4526157711,"1","1",9,1,13,"1","1",0,18159,6.6,2,"0","0",0,12857,6
"9268",4526376483,"0","0",5,7,9,"0","0",0,14690,6.4,9,"1","0",2,20116,7
"9269",4502939535,"1","1",9,3,9,"0","0",0,16963,7,2,"1","0",0,14354,7
"9270",4499945956,"0","1",5,8,4,"0","0",0,16116,6.8,3,"1","0",0,16205,6.8
"9271",4521141561,"0","0",5,12,5,"0","0",0,15341,6.4,13,"1","0",0,18929,6.6
"9272",4502988804,"0","0",2,8,2,"0","0",0,14177,6.4,18,"1","0",0,16292,7
"9273",4526305174,"0","1",7,4,11,"0","0",0,17308,7.2,1,"1","1",0,15719,7
"9274",4506241300,"0","1",4,5,5,"0","0",0,15758,6.4,9,"1","0",0,15130,6.8
"9275",4511072996,"0","1",8,10,14,"1","0",0,17275,6.8,16,"0","0",0,17879,7
"9276",4509031908,"0","1",7,10,4,"1","0",0,16505,6.6,11,"0","0",0,18366,7
"9277",4521833951,"0","1",8,3,13,"0","0",0,18093,7.2,3,"1","0",0,15319,6.8
"9278",4499814815,"0","0",7,9,5,"0","0",0,15939,6.6,6,"0","0",0,17262,6.8
"9279",4525831226,"0","0",0,1,0,"1","0",0,14457,7,1,"0","0",0,15289,7
"9280",4475185229,"1","0",11,5,12,"0","1",2,20920,7.2,8,"0","0",0,15502,6.8
"9281",4500080276,"1","1",7,0,8,"0","0",0,16688,7.2,0,"1","0",0,13628,6.8
"9282",4507744435,"0","0",2,7,1,"0","0",0,14873,6.8,9,"1","0",0,17177,7
"9283",4522320216,"0","0",4,7,4,"0","0",0,15259,7,7,"1","0",0,16655,6.6
"9284",4506553264,"1","1",10,3,9,"1","0",0,18096,7.2,4,"0","0",0,14358,6.4
"9285",4514417841,"1","1",5,3,5,"0","1",0,16153,6.8,3,"1","0",0,14969,7
"9286",4511678140,"1","1",7,9,10,"0","1",1,19036,7.2,14,"1","0",0,16690,7.4
"9287",4527646038,"0","0",10,11,12,"0","0",0,17788,6.8,7,"0","0",0,18063,7
"9288",4516268505,"1","1",8,3,6,"0","0",0,16532,7.2,2,"0","1",0,14974,7
"9289",4526987414,"0","1",3,6,4,"0","0",0,15742,7,6,"1","0",0,16492,7.2
"9290",4526906717,"1","1",4,3,0,"0","0",0,15960,7.4,3,"0","0",0,14481,6.4
"9291",4525315485,"0","0",6,8,6,"0","0",0,16132,6.8,9,"1","0",0,17982,7.4
"9292",4519712655,"0","1",9,8,10,"0","0",0,17350,7.2,8,"0","0",0,16730,6.6
"9293",4524754524,"0","0",3,8,2,"0","0",0,13875,6.6,10,"1","0",0,17741,7.2
"9294",4522030672,"1","0",1,1,1,"0","1",0,14969,6.8,0,"0","0",0,13880,6.8
"9295",4526010280,"1","0",9,7,6,"1","1",0,17195,7.2,7,"0","0",0,16368,6.8
"9296",4506537337,"0","1",4,5,3,"0","0",0,15347,7,7,"1","1",0,16721,6.8
"9297",4519118449,"1","0",10,3,13,"1","0",0,18290,7.6,4,"0","0",0,14347,6.4
"9298",4525208394,"0","0",5,3,5,"0","1",0,16176,7.2,4,"0","0",0,15633,6.8
"9299",4526069179,"0","1",6,6,7,"1","0",0,16148,6.8,9,"0","1",0,17254,6.6
"9300",4524419928,"1","1",3,4,4,"1","1",0,15612,7,6,"0","0",0,16623,7.2
"9301",4516204235,"1","0",5,4,7,"0","1",0,16104,7,3,"1","0",0,15065,6.8
"9302",4527544639,"0","0",8,9,8,"0","0",0,15372,6.8,4,"1","0",0,18988,7.6
"9303",4510853790,"0","0",4,4,5,"0","0",0,15694,6.8,4,"1","0",0,15477,7
"9304",4527220222,"1","0",9,7,11,"0","1",0,17578,7.2,10,"0","0",0,15937,7
"9305",4526484364,"1","1",10,5,11,"1","0",0,18436,7,4,"0","1",0,16446,6.8
"9306",4520786443,"0","1",7,4,7,"0","1",0,16620,7.2,7,"1","0",0,16347,7
"9307",4509008728,"0","1",5,2,4,"1","1",0,16419,7,3,"0","0",0,14425,6.6
"9308",4509162427,"1","0",5,5,5,"0","0",0,16384,7.4,7,"1","0",0,15625,6.6
"9309",4524227003,"0","0",3,8,3,"0","1",0,15330,7,8,"1","0",0,17435,7.2
"9310",4521974813,"1","1",10,1,18,"1","1",0,19008,7.2,2,"0","0",0,14689,6.6
"9311",4515451687,"0","0",5,2,7,"0","0",0,16238,7,1,"0","1",0,15810,7.2
"9312",4502573246,"1","0",5,4,7,"0","0",0,16094,6.8,4,"0","0",0,15138,6.6
"9313",4524060620,"0","0",5,14,5,"0","0",0,15099,6.8,8,"0","0",1,20305,7
"9314",4521025681,"0","0",2,10,0,"0","0",0,14143,6.6,7,"1","1",1,20034,7.4
"9315",4523694743,"0","0",3,10,4,"1","0",0,14385,6.4,12,"0","1",0,18798,7
"9316",4526803305,"0","0",3,4,6,"0","0",0,14725,6.8,3,"1","1",0,16405,7.4
"9317",4509982374,"0","0",6,5,7,"0","0",0,16543,7,7,"1","0",0,16351,7.2
"9318",4508518310,"0","0",2,3,4,"0","0",0,14505,6.8,4,"1","0",0,15688,7
"9319",4503986448,"0","1",7,4,5,"0","0",0,16681,7,5,"0","0",0,15278,7
"9320",4520653758,"0","1",6,7,11,"0","0",0,15844,6.8,5,"1","1",0,15995,6.8
"9321",4527207692,"1","1",5,5,7,"0","0",0,15843,7,5,"1","0",0,15463,7
"9322",4500460530,"1","1",9,2,12,"1","0",0,17913,7.4,2,"0","0",0,14460,6.8
"9323",4512191521,"0","0",3,6,4,"0","0",0,15057,6.8,10,"1","0",1,18500,7.2
"9324",4505307600,"1","1",5,9,5,"0","0",0,14630,6.6,10,"1","0",0,16797,7
"9325",4526123124,"1","1",4,4,4,"0","0",0,16156,6.8,3,"0","0",0,16004,7
"9326",4511008520,"0","0",2,5,1,"1","0",0,13352,6.6,3,"0","1",0,16411,7
"9327",4526787106,"0","1",4,5,4,"1","0",0,16042,7,8,"0","0",0,16278,6.8
"9328",4526234788,"1","0",5,8,5,"0","1",0,15420,6.8,7,"1","0",0,17598,7
"9329",4516306111,"0","0",2,5,0,"0","0",0,15080,6.8,6,"1","1",0,16347,7
"9330",4522338858,"1","0",4,7,5,"1","0",0,15766,7,7,"0","0",0,16801,7
"9331",4502334465,"1","1",11,8,16,"0","1",1,20639,7.2,10,"1","0",0,16000,6.2
"9332",4494986980,"0","0",0,9,0,"0","0",0,13345,6.6,10,"1","0",1,18853,7.2
"9333",4527522353,"1","0",10,7,9,"1","0",0,17712,7,6,"0","0",0,15342,6.4
"9334",4525983160,"1","1",11,4,13,"1","0",0,18866,7,3,"0","0",0,14874,6.4
"9335",4516712526,"1","1",11,4,11,"1","0",0,19035,7.4,5,"0","1",0,16296,7.2
"9336",4527289282,"1","0",3,9,3,"0","0",0,15292,6.8,8,"1","0",0,17805,7.2
"9337",4502535933,"1","1",1,1,1,"0","0",0,15082,6.8,0,"1","0",0,13693,6.4
"9338",4507594036,"1","0",6,8,7,"0","0",0,15818,6.6,5,"1","0",0,17310,7.2
"9339",4515910414,"0","1",11,10,10,"0","1",0,18145,7.2,8,"1","0",0,18284,7.2
"9340",4525790014,"1","1",5,3,2,"0","0",0,15934,7,2,"1","0",0,14991,7
"9341",4509319311,"1","1",8,5,12,"1","0",0,17846,7,4,"0","1",0,15421,6.8
"9342",4525851788,"1","1",6,5,9,"0","1",0,17025,6.8,4,"1","0",0,15897,7
"9343",4500869291,"0","0",11,8,9,"1","1",0,17598,7.2,8,"0","0",0,16218,6.8
"9344",4515205200,"0","1",4,3,2,"0","1",0,16220,7,4,"1","0",0,15532,7
"9345",4507437151,"0","0",11,6,13,"1","0",0,18395,6.6,6,"0","0",0,15462,6.2
"9346",4509649121,"0","0",6,12,4,"0","1",0,15727,6.2,13,"0","0",0,18194,7
"9347",4511683364,"1","0",4,3,3,"0","0",0,15832,7.2,4,"1","1",0,15077,7
"9348",4524119242,"1","1",10,2,12,"1","0",0,18549,7.2,2,"0","0",0,14171,6.6
"9349",4521081622,"0","1",8,10,5,"1","0",0,16589,6.8,14,"0","0",0,17891,7
"9350",4513902880,"1","1",5,2,4,"0","0",0,14945,6.8,2,"1","0",0,15090,6.6
"9351",4506650887,"1","1",9,4,6,"0","1",1,19279,7.6,4,"1","0",0,14974,6.4
"9352",4525849637,"1","0",5,11,5,"0","0",0,15871,6.6,15,"0","0",1,19033,6.4
"9353",4505985909,"1","0",8,9,7,"1","1",1,18790,7.2,13,"0","0",0,17064,7.2
"9354",4508832149,"0","1",9,7,8,"0","1",0,16616,7,5,"1","0",0,16266,6.8
"9355",4521837052,"1","0",5,9,7,"0","0",0,15701,6.8,9,"1","0",0,18461,7.2
"9356",4526108051,"0","0",9,7,9,"0","0",0,17556,7.2,12,"1","0",0,16751,6.8
"9357",4511255731,"0","0",1,8,1,"1","0",0,13591,6.6,6,"0","0",0,17345,7.2
"9358",4526616225,"1","1",10,4,8,"1","0",0,17637,7,2,"0","1",0,15421,6.8
"9359",4526030485,"1","1",7,2,4,"0","0",0,17047,7,1,"1","0",0,13912,6.8
"9360",4506841392,"0","0",9,5,14,"1","1",0,17821,7.2,4,"0","0",0,15966,6.6
"9361",4518702917,"0","1",5,4,7,"0","0",0,15694,7,5,"1","0",0,16145,7
"9362",4525303042,"0","1",8,9,8,"0","0",0,16640,6.6,15,"1","1",0,18579,7.4
"9363",4521047659,"1","0",4,3,4,"1","0",0,16235,7,7,"0","0",0,15651,7
"9364",4508648628,"0","0",3,9,2,"0","1",0,14423,7.2,12,"0","0",0,17334,6.8
"9365",4517695714,"0","0",6,6,4,"0","0",0,15911,6.6,7,"0","0",0,16105,7.2
"9366",4516988752,"0","0",3,9,3,"0","0",0,14232,6.8,14,"1","0",0,17314,6.8
"9367",4526878026,"0","1",5,8,2,"0","0",0,15429,6.6,10,"0","0",0,16909,6.8
"9368",4509977321,"0","0",2,5,1,"0","0",0,14349,7,4,"1","0",0,16638,7.2
"9369",4514142967,"1","0",10,12,15,"1","0",0,17877,6.8,9,"0","1",0,18797,7.2
"9370",4492831778,"1","0",8,10,8,"0","0",0,15968,6.4,13,"1","0",0,17880,6.6
"9371",4516967863,"1","1",7,8,5,"1","1",1,17931,7,13,"0","0",0,18477,7
"9372",4510156433,"0","0",9,7,10,"0","0",0,17082,7.2,11,"1","0",0,16894,7
"9373",4509929305,"0","0",7,8,6,"1","0",0,17147,7,2,"0","1",0,17289,7.4
"9374",4524922802,"1","1",12,4,14,"0","0",0,18338,7,2,"1","0",0,15284,6.6
"9375",4521352083,"0","0",4,9,3,"1","0",0,15367,6.6,12,"0","1",0,17939,7
"9376",4527650807,"1","1",2,4,3,"1","0",0,14408,6.6,4,"0","0",0,15555,6.8
"9377",4511176249,"1","1",5,4,6,"0","0",0,14991,6.8,3,"1","0",0,15265,7
"9378",4518413320,"1","0",5,1,6,"0","1",0,16144,7,1,"0","0",0,13907,6.8
"9379",4526208806,"0","1",6,8,6,"0","0",0,15186,6.8,14,"1","0",0,17852,7
"9380",4517672775,"1","1",7,3,11,"1","0",0,17072,7,1,"0","0",0,15290,7
"9381",4513061726,"0","1",2,6,2,"1","0",0,15381,6.6,6,"0","1",1,17926,7
"9382",4515259819,"1","0",0,3,0,"1","0",0,13610,6.6,1,"0","0",0,15427,7
"9383",4515471946,"1","1",7,4,9,"0","0",0,16535,7,3,"0","0",0,16092,7
"9384",4526301397,"0","0",3,11,4,"0","0",0,15145,6.6,6,"0","1",0,18617,7.4
"9385",4506659179,"0","0",8,8,4,"0","0",0,15686,6.8,9,"0","0",0,18280,7
"9386",4507080672,"1","1",10,5,14,"1","0",0,17379,7,3,"0","0",0,16241,7
"9387",4524768975,"0","1",10,15,12,"0","0",0,18051,6.8,13,"1","0",0,20275,7.4
"9388",4506887349,"1","0",3,2,3,"1","0",0,16075,7.2,3,"0","0",0,15478,7
"9389",4522491015,"1","1",3,3,6,"1","1",0,14854,7,2,"0","0",0,15484,7
"9390",4514601877,"1","1",4,2,5,"1","0",0,15770,7,1,"0","0",0,15101,7
"9391",4497670644,"1","0",7,8,8,"0","0",0,16308,7.2,3,"0","0",0,17772,7.4
"9392",4525597127,"0","0",3,3,4,"1","0",0,15008,7,3,"0","0",0,15045,6.8
"9393",4518443170,"1","0",5,5,5,"0","0",0,15238,6.8,4,"0","0",0,15957,6.8
"9394",4514156871,"1","1",4,4,2,"1","1",0,15534,7,5,"0","0",0,16017,7.2
"9395",4510890954,"0","1",8,8,6,"1","0",0,16707,6.6,12,"0","0",0,16871,6.8
"9396",4511901984,"0","0",3,4,5,"0","0",0,17200,7,3,"1","0",0,15934,7
"9397",4527144840,"0","0",3,11,3,"0","0",0,14830,6.6,17,"0","0",0,19129,7.4
"9398",4527075241,"1","1",6,6,7,"1","0",0,16620,6.8,6,"0","1",0,15464,6.6
"9399",4508196606,"1","1",9,2,12,"1","1",0,17611,7,4,"0","0",0,13733,6.4
"9400",4525941408,"1","0",9,7,12,"1","0",0,17908,7,9,"0","1",0,16191,6.6
"9401",4511628511,"1","1",7,5,9,"1","0",0,17791,7,5,"0","0",0,15754,6.6
"9402",4514796338,"0","0",2,6,3,"0","0",0,15509,7,4,"1","1",0,16607,7.2
"9403",4505630754,"1","1",6,5,4,"0","0",0,16304,6.8,3,"0","0",0,17098,7.2
"9404",4526523004,"0","1",7,3,14,"1","0",0,16594,7,1,"0","0",0,15983,6.8
"9405",4518722458,"0","0",4,7,3,"0","0",0,14732,6.6,6,"1","0",0,17481,7.6
"9406",4514235759,"1","0",9,8,5,"0","1",0,17149,6.8,6,"1","0",0,17566,7
"9407",4504764958,"1","1",7,1,9,"0","0",0,18408,7.4,1,"1","1",0,14289,6.8
"9408",4524396486,"0","0",0,5,0,"0","0",0,14211,6.6,3,"1","1",1,17262,7.2
"9409",4520893771,"1","1",3,2,4,"1","1",0,15698,7,1,"0","0",0,16149,7.2
"9410",4524792382,"0","1",7,8,8,"1","0",0,15956,6.6,6,"0","0",0,16872,7.2
"9411",4518264766,"1","1",12,1,24,"1","0",0,20289,7.2,1,"0","0",0,13250,6.4
"9412",4519674041,"1","0",7,12,5,"0","0",0,16948,7,12,"1","0",0,19529,7.2
"9413",4512329437,"0","0",4,5,7,"0","0",0,15900,7,4,"1","0",0,16588,6.8
"9414",4527590417,"0","0",4,10,3,"0","0",0,15690,6.8,16,"1","1",0,18492,7.4
"9415",4500333234,"1","1",5,3,5,"1","1",0,17018,7.4,2,"0","0",0,15522,7.2
"9416",4500168780,"1","1",10,6,12,"1","1",1,19639,7.2,8,"0","0",0,16861,7.2
"9417",4526930343,"1","1",6,6,6,"1","0",0,16019,6.6,8,"0","0",0,16631,7
"9418",4521085561,"0","0",2,9,3,"0","0",0,14525,7,9,"1","0",0,17732,7.2
"9419",4524842008,"0","0",4,6,7,"1","0",0,14931,6.4,11,"0","1",0,17629,7
"9420",4510803003,"1","1",10,2,7,"1","1",1,20540,7.6,1,"0","0",0,13619,6.6
"9421",4516234243,"1","1",2,1,3,"0","0",0,14895,6.8,0,"1","0",0,14122,6.8
"9422",4517953972,"0","0",2,14,3,"0","0",0,14584,6.4,20,"1","0",0,19372,7.2
"9423",4515708213,"1","1",5,2,3,"0","0",0,15757,6.8,0,"1","0",0,15154,7
"9424",4526627727,"0","1",7,4,5,"0","0",0,16477,7.2,2,"1","0",0,16042,7
"9425",4520798666,"0","1",5,2,5,"0","0",0,15048,6.4,2,"1","0",0,14664,6.6
"9426",4527662502,"1","1",7,4,10,"1","0",0,17197,7.2,4,"0","0",0,14849,6.6
"9427",4521899160,"0","0",7,7,7,"0","1",0,16956,6.8,7,"1","0",0,16642,7.2
"9428",4509706108,"0","1",4,11,3,"0","0",0,14958,6.6,7,"0","1",1,20047,7.8
"9429",4526042120,"0","0",5,9,5,"1","0",0,17006,7.2,12,"0","0",0,18688,7.2
"9430",4526597273,"1","1",11,7,14,"0","0",0,19866,7.6,5,"0","0",0,16738,6.8
"9431",4515829402,"0","1",6,7,3,"0","0",0,15720,6.8,6,"0","1",0,17582,7.2
"9432",4527531982,"0","0",10,13,7,"0","0",0,17938,7,7,"0","0",0,19353,7.6
"9433",4522480570,"0","1",7,6,6,"0","0",0,17197,7.2,6,"0","0",0,16072,7
"9434",4525091372,"1","0",3,7,4,"0","0",0,14343,6.6,9,"0","0",0,17392,7.2
"9435",4527566867,"0","0",2,6,0,"0","0",0,14485,6.8,7,"1","0",0,15907,7
"9436",4505373402,"1","0",6,3,6,"0","0",0,17671,7,4,"1","0",0,15536,7
"9437",4520875987,"0","0",4,10,6,"0","0",0,15430,6.8,13,"0","0",0,18193,7
"9438",4519890701,"0","1",3,5,3,"0","1",0,15072,7,6,"1","0",0,16319,7.4
"9439",4524620771,"0","0",1,10,1,"1","1",0,13815,6.8,13,"0","0",0,18713,7.4
"9440",4499835508,"0","0",7,12,5,"0","0",0,17080,7,10,"1","0",0,17838,7.2
"9441",4500522425,"1","0",7,2,7,"1","0",0,17103,7,2,"0","0",0,14622,7
"9442",4523672153,"0","1",10,7,10,"1","0",0,18312,6.8,5,"0","1",0,17062,6.8
"9443",4521220052,"1","1",7,4,2,"1","0",0,15924,7,3,"0","0",0,14963,6.6
"9444",4525239809,"0","0",4,7,3,"0","0",0,15122,6.8,7,"0","0",0,16862,7
"9445",4520853492,"0","0",11,7,14,"0","1",0,18361,7,13,"1","0",0,16830,6.8
"9446",4492740731,"1","1",4,6,3,"0","0",0,15888,6.8,8,"1","0",0,16097,6.8
"9447",4500199178,"0","0",5,8,6,"0","1",0,15717,6.6,8,"1","0",0,16363,6.8
"9448",4497853195,"1","1",9,3,11,"0","0",0,19153,7.4,3,"1","0",0,15150,7.2
"9449",4525064823,"1","0",9,6,7,"0","1",0,17530,6.8,3,"0","0",0,15467,6.8
"9450",4527328545,"1","1",10,3,9,"0","0",0,18389,7,3,"0","0",0,13198,6.2
"9451",4512906607,"0","1",7,2,8,"0","0",0,17381,7.2,2,"1","0",0,14992,7
"9452",4525207447,"1","0",4,3,6,"0","0",0,15091,7.2,3,"1","0",0,16607,7
"9453",4513010497,"0","0",2,8,1,"0","0",0,15097,7,9,"1","0",0,17672,7.2
"9454",4524248019,"1","1",7,3,6,"1","0",0,16272,7,3,"0","0",0,14801,6.8
"9455",4522136543,"1","0",6,8,6,"1","1",0,16618,7,11,"0","0",0,17320,6.4
"9456",4493204321,"0","0",2,8,1,"0","0",0,14826,6.6,12,"1","1",0,16461,6.8
"9457",4520775356,"1","1",11,2,8,"1","1",0,19354,7.2,2,"0","0",0,13892,6.8
"9458",4502578758,"1","1",7,4,12,"0","0",0,17380,6.8,3,"0","0",0,14765,6.6
"9459",4526235126,"1","1",5,3,9,"0","0",0,16952,7.2,3,"0","0",0,16162,7.2
"9460",4490673829,"1","1",4,5,11,"0","0",0,16316,6.6,5,"0","0",0,15123,6.4
"9461",4506722541,"0","0",0,8,0,"0","0",0,13608,6.6,11,"1","1",0,18393,7.2
"9462",4525932869,"0","1",8,14,9,"1","0",0,16227,6.6,15,"0","0",0,19282,7.2
"9463",4527350448,"1","1",8,10,5,"1","0",0,16285,6.4,9,"0","0",0,17940,6.6
"9464",4527306086,"1","1",15,10,19,"1","0",0,19407,7.4,11,"0","0",0,18148,7
"9465",4501239867,"0","0",8,8,10,"0","0",0,17208,7.2,10,"0","0",0,17945,6.8
"9466",4527573382,"0","1",2,5,1,"0","1",0,15915,7.2,7,"1","0",0,16170,7.2
"9467",4517803168,"1","1",13,6,12,"0","0",0,19012,7.2,9,"0","0",0,16818,6.8
"9468",4522201400,"1","1",13,5,14,"0","1",1,20861,7,7,"0","0",0,15616,6.4
"9469",4524546153,"0","1",5,5,5,"0","0",0,16051,6.8,7,"1","0",0,16341,6.8
"9470",4525911356,"0","0",5,3,9,"1","0",0,16380,6.8,3,"0","1",1,16495,7
"9471",4515536584,"0","1",4,4,4,"0","1",0,15420,6.6,4,"1","0",0,16054,6.8
"9472",4527457700,"1","1",8,4,11,"1","0",0,18320,7,2,"0","0",0,14859,6.6
"9473",4522454983,"1","1",6,6,5,"1","1",0,16604,7,3,"0","0",0,15737,6.8
"9474",4515845230,"0","0",4,5,5,"0","0",0,15610,7,5,"0","0",0,15825,7
"9475",4508384732,"0","1",10,5,8,"0","0",0,17403,7,7,"1","0",0,15888,7
"9476",4521375608,"1","0",7,5,7,"1","0",0,16030,6.8,4,"0","0",0,16144,6.8
"9477",4525764211,"0","0",2,6,2,"0","0",0,14756,6.8,6,"1","0",0,16698,6.6
"9478",4510122654,"0","0",4,7,3,"0","0",0,14156,6.6,7,"0","0",1,18062,7.2
"9479",4525297517,"0","1",7,8,7,"0","0",0,16927,6.8,7,"0","0",0,17425,7
"9480",4512606539,"1","1",7,3,11,"1","0",0,17365,6.8,6,"0","0",0,15157,6.8
"9481",4513373886,"1","1",4,5,2,"0","0",0,15226,6.8,6,"0","0",0,16893,6.8
"9482",4519670030,"0","0",8,7,7,"0","0",0,17123,6.8,9,"1","0",0,16013,6.8
"9483",4518966647,"0","0",3,7,2,"1","0",0,14663,6.8,9,"0","0",0,16647,7
"9484",4521831054,"0","1",9,6,8,"0","1",0,17897,7.2,8,"1","0",0,16205,7
"9485",4508674756,"0","0",2,11,2,"0","0",0,13418,5.8,15,"1","1",0,19128,7.2
"9486",4513116527,"0","0",6,6,7,"0","1",0,15928,6.8,7,"1","0",0,15122,6.8
"9487",4506388090,"0","0",3,12,2,"0","1",0,15111,6.8,9,"1","0",0,18731,7.2
"9488",4514404370,"1","1",8,2,8,"0","0",0,17101,7,2,"0","0",0,14045,6.6
"9489",4520391228,"1","0",8,5,10,"1","0",0,17194,7.2,4,"0","0",0,14632,6.4
"9490",4522035012,"1","1",6,5,2,"0","1",0,16565,7,2,"1","0",0,15741,6.8
"9491",4502034096,"0","0",8,10,10,"1","0",0,16943,6.8,10,"0","1",0,18017,7
"9492",4520842972,"1","1",7,4,8,"1","0",0,17568,7.2,5,"0","0",0,15593,7
"9493",4527513607,"0","0",6,8,10,"0","0",0,17250,7.2,9,"1","1",0,17164,7
"9494",4507100108,"1","1",4,2,5,"0","1",0,16559,7,1,"1","0",0,14631,6.6
"9495",4500906460,"0","0",1,3,0,"0","0",0,14351,6.6,2,"1","0",0,15333,7.4
